Format,2.0A,
Memory Length,5000,
Trigger Level,0.00V,
Source,CH1,
Label,ACK,
Probe Ratio,1.000E+00,
Vertical Units,V,
Vertical Scale,5.000E-01,
Vertical Position,5.800E-01,
Horizontal Units,S,
Horizontal Scale,2.000E-01,
Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,
Sampling Period,4.000E-04,
Firmware,V1.21,
Time,07-Mar-23 20:09:59,
Mode,Detail,
Waveform Data,
6.140000e-01,3.20e-01,
6.144000e-01,2.80e-01,
6.148000e-01,3.00e-01,
6.152000e-01,2.80e-01,
6.156000e-01,3.00e-01,
6.160000e-01,2.80e-01,
6.164000e-01,3.00e-01,
6.168000e-01,2.60e-01,
6.172000e-01,3.00e-01,
6.176000e-01,2.60e-01,
6.180000e-01,2.80e-01,
6.184000e-01,2.60e-01,
6.188000e-01,2.80e-01,
6.192000e-01,2.40e-01,
6.196000e-01,2.80e-01,
6.200000e-01,2.40e-01,
6.204000e-01,2.60e-01,
6.208000e-01,2.40e-01,
6.212000e-01,2.80e-01,
6.216000e-01,2.60e-01,
6.220000e-01,2.40e-01,
6.224000e-01,2.60e-01,
6.228000e-01,2.20e-01,
6.232000e-01,2.60e-01,
6.236000e-01,2.20e-01,
6.240000e-01,2.40e-01,
6.244000e-01,2.40e-01,
6.248000e-01,2.20e-01,
6.252000e-01,2.40e-01,
6.256000e-01,2.20e-01,
6.260000e-01,2.40e-01,
6.264000e-01,2.40e-01,
6.268000e-01,2.00e-01,
6.272000e-01,2.40e-01,
6.276000e-01,2.00e-01,
6.280000e-01,2.40e-01,
6.284000e-01,2.00e-01,
6.288000e-01,2.40e-01,
6.292000e-01,2.00e-01,
6.296000e-01,2.20e-01,
6.300000e-01,2.00e-01,
6.304000e-01,2.20e-01,
6.308000e-01,2.00e-01,
6.312000e-01,2.20e-01,
6.316000e-01,1.80e-01,
6.320000e-01,2.20e-01,
6.324000e-01,1.80e-01,
6.328000e-01,2.20e-01,
6.332000e-01,1.80e-01,
6.336000e-01,2.20e-01,
6.340000e-01,2.20e-01,
6.344000e-01,1.80e-01,
6.348000e-01,2.00e-01,
6.352000e-01,1.80e-01,
6.356000e-01,2.00e-01,
6.360000e-01,1.80e-01,
6.364000e-01,2.00e-01,
6.368000e-01,1.80e-01,
6.372000e-01,2.00e-01,
6.376000e-01,1.80e-01,
6.380000e-01,2.00e-01,
6.384000e-01,1.60e-01,
6.388000e-01,2.00e-01,
6.392000e-01,1.80e-01,
6.396000e-01,2.00e-01,
6.400000e-01,1.60e-01,
6.404000e-01,2.00e-01,
6.408000e-01,1.80e-01,
6.412000e-01,2.00e-01,
6.416000e-01,1.60e-01,
6.420000e-01,2.00e-01,
6.424000e-01,1.60e-01,
6.428000e-01,2.00e-01,
6.432000e-01,1.60e-01,
6.436000e-01,2.00e-01,
6.440000e-01,1.80e-01,
6.444000e-01,2.00e-01,
6.448000e-01,1.80e-01,
6.452000e-01,2.00e-01,
6.456000e-01,1.60e-01,
6.460000e-01,2.00e-01,
6.464000e-01,1.60e-01,
6.468000e-01,2.00e-01,
6.472000e-01,2.00e-01,
6.476000e-01,1.60e-01,
6.480000e-01,2.00e-01,
6.484000e-01,1.60e-01,
6.488000e-01,2.00e-01,
6.492000e-01,2.00e-01,
6.496000e-01,1.60e-01,
6.500000e-01,2.00e-01,
6.504000e-01,1.60e-01,
6.508000e-01,2.00e-01,
6.512000e-01,1.60e-01,
6.516000e-01,2.00e-01,
6.520000e-01,1.60e-01,
6.524000e-01,2.00e-01,
6.528000e-01,1.60e-01,
6.532000e-01,2.00e-01,
6.536000e-01,1.60e-01,
6.540000e-01,2.00e-01,
6.544000e-01,2.00e-01,
6.548000e-01,1.60e-01,
6.552000e-01,2.00e-01,
6.556000e-01,1.60e-01,
6.560000e-01,1.60e-01,
6.564000e-01,2.00e-01,
6.568000e-01,2.00e-01,
6.572000e-01,1.60e-01,
6.576000e-01,2.00e-01,
6.580000e-01,1.60e-01,
6.584000e-01,2.00e-01,
6.588000e-01,1.80e-01,
6.592000e-01,2.00e-01,
6.596000e-01,1.80e-01,
6.600000e-01,2.00e-01,
6.604000e-01,1.80e-01,
6.608000e-01,2.00e-01,
6.612000e-01,2.20e-01,
6.616000e-01,1.80e-01,
6.620000e-01,2.20e-01,
6.624000e-01,1.80e-01,
6.628000e-01,2.20e-01,
6.632000e-01,1.80e-01,
6.636000e-01,2.20e-01,
6.640000e-01,2.20e-01,
6.644000e-01,1.80e-01,
6.648000e-01,2.20e-01,
6.652000e-01,1.80e-01,
6.656000e-01,2.20e-01,
6.660000e-01,2.20e-01,
6.664000e-01,2.00e-01,
6.668000e-01,2.20e-01,
6.672000e-01,2.00e-01,
6.676000e-01,2.40e-01,
6.680000e-01,2.00e-01,
6.684000e-01,2.40e-01,
6.688000e-01,2.00e-01,
6.692000e-01,2.40e-01,
6.696000e-01,2.00e-01,
6.700000e-01,2.40e-01,
6.704000e-01,2.20e-01,
6.708000e-01,2.40e-01,
6.712000e-01,2.20e-01,
6.716000e-01,2.60e-01,
6.720000e-01,2.60e-01,
6.724000e-01,2.20e-01,
6.728000e-01,2.60e-01,
6.732000e-01,2.40e-01,
6.736000e-01,2.60e-01,
6.740000e-01,2.80e-01,
6.744000e-01,2.40e-01,
6.748000e-01,2.80e-01,
6.752000e-01,2.40e-01,
6.756000e-01,2.80e-01,
6.760000e-01,2.60e-01,
6.764000e-01,2.80e-01,
6.768000e-01,2.60e-01,
6.772000e-01,2.60e-01,
6.776000e-01,3.00e-01,
6.780000e-01,3.00e-01,
6.784000e-01,2.80e-01,
6.788000e-01,3.20e-01,
6.792000e-01,3.20e-01,
6.796000e-01,2.80e-01,
6.800000e-01,3.20e-01,
6.804000e-01,3.00e-01,
6.808000e-01,3.40e-01,
6.812000e-01,3.40e-01,
6.816000e-01,3.00e-01,
6.820000e-01,3.40e-01,
6.824000e-01,3.00e-01,
6.828000e-01,3.40e-01,
6.832000e-01,3.20e-01,
6.836000e-01,3.60e-01,
6.840000e-01,3.20e-01,
6.844000e-01,3.60e-01,
6.848000e-01,3.20e-01,
6.852000e-01,3.80e-01,
6.856000e-01,3.40e-01,
6.860000e-01,3.80e-01,
6.864000e-01,3.40e-01,
6.868000e-01,3.80e-01,
6.872000e-01,3.40e-01,
6.876000e-01,4.00e-01,
6.880000e-01,3.60e-01,
6.884000e-01,4.00e-01,
6.888000e-01,4.00e-01,
6.892000e-01,3.60e-01,
6.896000e-01,4.00e-01,
6.900000e-01,3.60e-01,
6.904000e-01,3.80e-01,
6.908000e-01,4.20e-01,
6.912000e-01,4.20e-01,
6.916000e-01,4.20e-01,
6.920000e-01,3.80e-01,
6.924000e-01,4.20e-01,
6.928000e-01,4.00e-01,
6.932000e-01,4.40e-01,
6.936000e-01,4.40e-01,
6.940000e-01,4.00e-01,
6.944000e-01,4.40e-01,
6.948000e-01,4.20e-01,
6.952000e-01,4.60e-01,
6.956000e-01,4.20e-01,
6.960000e-01,4.60e-01,
6.964000e-01,4.60e-01,
6.968000e-01,4.20e-01,
6.972000e-01,4.60e-01,
6.976000e-01,4.40e-01,
6.980000e-01,4.80e-01,
6.984000e-01,4.80e-01,
6.988000e-01,4.40e-01,
6.992000e-01,4.80e-01,
6.996000e-01,4.40e-01,
7.000000e-01,4.80e-01,
7.004000e-01,4.60e-01,
7.008000e-01,4.80e-01,
7.012000e-01,4.60e-01,
7.016000e-01,4.80e-01,
7.020000e-01,4.60e-01,
7.024000e-01,5.00e-01,
7.028000e-01,4.60e-01,
7.032000e-01,5.00e-01,
7.036000e-01,4.60e-01,
7.040000e-01,5.00e-01,
7.044000e-01,4.60e-01,
7.048000e-01,5.00e-01,
7.052000e-01,4.60e-01,
7.056000e-01,5.00e-01,
7.060000e-01,4.80e-01,
7.064000e-01,4.60e-01,
7.068000e-01,4.80e-01,
7.072000e-01,4.60e-01,
7.076000e-01,4.80e-01,
7.080000e-01,4.60e-01,
7.084000e-01,4.80e-01,
7.088000e-01,4.80e-01,
7.092000e-01,4.60e-01,
7.096000e-01,4.80e-01,
7.100000e-01,4.40e-01,
7.104000e-01,4.80e-01,
7.108000e-01,4.40e-01,
7.112000e-01,4.80e-01,
7.116000e-01,4.80e-01,
7.120000e-01,4.40e-01,
7.124000e-01,4.80e-01,
7.128000e-01,4.40e-01,
7.132000e-01,4.80e-01,
7.136000e-01,4.60e-01,
7.140000e-01,4.40e-01,
7.144000e-01,4.60e-01,
7.148000e-01,4.20e-01,
7.152000e-01,4.60e-01,
7.156000e-01,4.20e-01,
7.160000e-01,4.40e-01,
7.164000e-01,4.20e-01,
7.168000e-01,4.40e-01,
7.172000e-01,4.20e-01,
7.176000e-01,4.40e-01,
7.180000e-01,4.00e-01,
7.184000e-01,4.20e-01,
7.188000e-01,4.00e-01,
7.192000e-01,4.20e-01,
7.196000e-01,4.00e-01,
7.200000e-01,4.20e-01,
7.204000e-01,3.80e-01,
7.208000e-01,4.00e-01,
7.212000e-01,3.60e-01,
7.216000e-01,4.00e-01,
7.220000e-01,3.60e-01,
7.224000e-01,3.80e-01,
7.228000e-01,3.40e-01,
7.232000e-01,3.60e-01,
7.236000e-01,3.40e-01,
7.240000e-01,3.60e-01,
7.244000e-01,3.20e-01,
7.248000e-01,3.40e-01,
7.252000e-01,3.00e-01,
7.256000e-01,3.20e-01,
7.260000e-01,3.20e-01,
7.264000e-01,3.00e-01,
7.268000e-01,3.20e-01,
7.272000e-01,2.80e-01,
7.276000e-01,3.00e-01,
7.280000e-01,2.60e-01,
7.284000e-01,2.80e-01,
7.288000e-01,2.80e-01,
7.292000e-01,2.40e-01,
7.296000e-01,2.60e-01,
7.300000e-01,2.40e-01,
7.304000e-01,2.60e-01,
7.308000e-01,2.20e-01,
7.312000e-01,2.40e-01,
7.316000e-01,2.00e-01,
7.320000e-01,2.20e-01,
7.324000e-01,1.80e-01,
7.328000e-01,2.20e-01,
7.332000e-01,1.80e-01,
7.336000e-01,2.00e-01,
7.340000e-01,1.60e-01,
7.344000e-01,1.80e-01,
7.348000e-01,1.60e-01,
7.352000e-01,1.80e-01,
7.356000e-01,1.40e-01,
7.360000e-01,1.60e-01,
7.364000e-01,1.40e-01,
7.368000e-01,1.60e-01,
7.372000e-01,1.20e-01,
7.376000e-01,1.40e-01,
7.380000e-01,1.00e-01,
7.384000e-01,1.40e-01,
7.388000e-01,1.00e-01,
7.392000e-01,1.20e-01,
7.396000e-01,8.00e-02,
7.400000e-01,1.20e-01,
7.404000e-01,8.00e-02,
7.408000e-01,1.00e-01,
7.412000e-01,6.00e-02,
7.416000e-01,1.00e-01,
7.420000e-01,6.00e-02,
7.424000e-01,8.00e-02,
7.428000e-01,6.00e-02,
7.432000e-01,8.00e-02,
7.436000e-01,4.00e-02,
7.440000e-01,6.00e-02,
7.444000e-01,4.00e-02,
7.448000e-01,6.00e-02,
7.452000e-01,2.00e-02,
7.456000e-01,6.00e-02,
7.460000e-01,2.00e-02,
7.464000e-01,4.00e-02,
7.468000e-01,2.00e-02,
7.472000e-01,4.00e-02,
7.476000e-01,0.00e+00,
7.480000e-01,4.00e-02,
7.484000e-01,0.00e+00,
7.488000e-01,2.00e-02,
7.492000e-01,0.00e+00,
7.496000e-01,2.00e-02,
7.500000e-01,0.00e+00,
7.504000e-01,4.00e-02,
7.508000e-01,0.00e+00,
7.512000e-01,2.00e-02,
7.516000e-01,0.00e+00,
7.520000e-01,2.00e-02,
7.524000e-01,0.00e+00,
7.528000e-01,2.00e-02,
7.532000e-01,0.00e+00,
7.536000e-01,2.00e-02,
7.540000e-01,0.00e+00,
7.544000e-01,4.00e-02,
7.548000e-01,0.00e+00,
7.552000e-01,4.00e-02,
7.556000e-01,0.00e+00,
7.560000e-01,4.00e-02,
7.564000e-01,0.00e+00,
7.568000e-01,4.00e-02,
7.572000e-01,2.00e-02,
7.576000e-01,4.00e-02,
7.580000e-01,2.00e-02,
7.584000e-01,6.00e-02,
7.588000e-01,2.00e-02,
7.592000e-01,6.00e-02,
7.596000e-01,4.00e-02,
7.600000e-01,4.00e-02,
7.604000e-01,8.00e-02,
7.608000e-01,8.00e-02,
7.612000e-01,4.00e-02,
7.616000e-01,8.00e-02,
7.620000e-01,6.00e-02,
7.624000e-01,1.00e-01,
7.628000e-01,1.00e-01,
7.632000e-01,6.00e-02,
7.636000e-01,1.20e-01,
7.640000e-01,8.00e-02,
7.644000e-01,1.20e-01,
7.648000e-01,1.00e-01,
7.652000e-01,1.40e-01,
7.656000e-01,1.00e-01,
7.660000e-01,1.60e-01,
7.664000e-01,1.20e-01,
7.668000e-01,1.20e-01,
7.672000e-01,1.80e-01,
7.676000e-01,1.80e-01,
7.680000e-01,1.80e-01,
7.684000e-01,1.60e-01,
7.688000e-01,2.00e-01,
7.692000e-01,1.80e-01,
7.696000e-01,2.20e-01,
7.700000e-01,2.40e-01,
7.704000e-01,2.00e-01,
7.708000e-01,2.60e-01,
7.712000e-01,2.20e-01,
7.716000e-01,2.60e-01,
7.720000e-01,2.20e-01,
7.724000e-01,2.80e-01,
7.728000e-01,2.60e-01,
7.732000e-01,3.00e-01,
7.736000e-01,2.60e-01,
7.740000e-01,3.20e-01,
7.744000e-01,2.80e-01,
7.748000e-01,3.40e-01,
7.752000e-01,3.60e-01,
7.756000e-01,3.20e-01,
7.760000e-01,3.60e-01,
7.764000e-01,3.40e-01,
7.768000e-01,3.40e-01,
7.772000e-01,4.00e-01,
7.776000e-01,3.60e-01,
7.780000e-01,4.20e-01,
7.784000e-01,3.80e-01,
7.788000e-01,4.00e-01,
7.792000e-01,4.40e-01,
7.796000e-01,4.20e-01,
7.800000e-01,4.60e-01,
7.804000e-01,4.20e-01,
7.808000e-01,4.80e-01,
7.812000e-01,4.80e-01,
7.816000e-01,4.60e-01,
7.820000e-01,4.60e-01,
7.824000e-01,5.00e-01,
7.828000e-01,4.80e-01,
7.832000e-01,5.20e-01,
7.836000e-01,4.80e-01,
7.840000e-01,5.40e-01,
7.844000e-01,5.00e-01,
7.848000e-01,5.40e-01,
7.852000e-01,5.20e-01,
7.856000e-01,5.60e-01,
7.860000e-01,5.20e-01,
7.864000e-01,5.60e-01,
7.868000e-01,5.20e-01,
7.872000e-01,5.80e-01,
7.876000e-01,5.40e-01,
7.880000e-01,5.80e-01,
7.884000e-01,5.80e-01,
7.888000e-01,5.60e-01,
7.892000e-01,6.00e-01,
7.896000e-01,6.00e-01,
7.900000e-01,5.60e-01,
7.904000e-01,6.00e-01,
7.908000e-01,5.60e-01,
7.912000e-01,6.00e-01,
7.916000e-01,5.80e-01,
7.920000e-01,6.20e-01,
7.924000e-01,6.20e-01,
7.928000e-01,5.80e-01,
7.932000e-01,6.20e-01,
7.936000e-01,5.80e-01,
7.940000e-01,6.20e-01,
7.944000e-01,6.20e-01,
7.948000e-01,5.80e-01,
7.952000e-01,6.20e-01,
7.956000e-01,5.80e-01,
7.960000e-01,6.20e-01,
7.964000e-01,5.80e-01,
7.968000e-01,6.20e-01,
7.972000e-01,5.80e-01,
7.976000e-01,6.20e-01,
7.980000e-01,5.80e-01,
7.984000e-01,6.20e-01,
7.988000e-01,5.80e-01,
7.992000e-01,6.20e-01,
7.996000e-01,5.80e-01,
8.000000e-01,6.20e-01,
8.004000e-01,5.80e-01,
8.008000e-01,6.00e-01,
8.012000e-01,5.80e-01,
8.016000e-01,6.00e-01,
8.020000e-01,6.00e-01,
8.024000e-01,5.60e-01,
8.028000e-01,5.80e-01,
8.032000e-01,5.60e-01,
8.036000e-01,5.80e-01,
8.040000e-01,5.40e-01,
8.044000e-01,5.60e-01,
8.048000e-01,5.60e-01,
8.052000e-01,5.40e-01,
8.056000e-01,5.60e-01,
8.060000e-01,5.20e-01,
8.064000e-01,5.40e-01,
8.068000e-01,5.20e-01,
8.072000e-01,5.40e-01,
8.076000e-01,5.40e-01,
8.080000e-01,5.00e-01,
8.084000e-01,5.20e-01,
8.088000e-01,4.80e-01,
8.092000e-01,5.00e-01,
8.096000e-01,5.00e-01,
8.100000e-01,4.60e-01,
8.104000e-01,4.80e-01,
8.108000e-01,4.40e-01,
8.112000e-01,4.80e-01,
8.116000e-01,4.40e-01,
8.120000e-01,4.60e-01,
8.124000e-01,4.20e-01,
8.128000e-01,4.40e-01,
8.132000e-01,4.00e-01,
8.136000e-01,4.00e-01,
8.140000e-01,3.60e-01,
8.144000e-01,4.00e-01,
8.148000e-01,3.40e-01,
8.152000e-01,3.60e-01,
8.156000e-01,3.20e-01,
8.160000e-01,3.40e-01,
8.164000e-01,3.00e-01,
8.168000e-01,3.20e-01,
8.172000e-01,3.20e-01,
8.176000e-01,2.60e-01,
8.180000e-01,2.80e-01,
8.184000e-01,2.40e-01,
8.188000e-01,2.60e-01,
8.192000e-01,2.20e-01,
8.196000e-01,2.40e-01,
8.200000e-01,2.40e-01,
8.204000e-01,1.80e-01,
8.208000e-01,2.20e-01,
8.212000e-01,1.80e-01,
8.216000e-01,2.00e-01,
8.220000e-01,1.80e-01,
8.224000e-01,1.40e-01,
8.228000e-01,1.60e-01,
8.232000e-01,1.20e-01,
8.236000e-01,1.40e-01,
8.240000e-01,1.00e-01,
8.244000e-01,1.20e-01,
8.248000e-01,1.20e-01,
8.252000e-01,8.00e-02,
8.256000e-01,1.00e-01,
8.260000e-01,6.00e-02,
8.264000e-01,8.00e-02,
8.268000e-01,4.00e-02,
8.272000e-01,6.00e-02,
8.276000e-01,6.00e-02,
8.280000e-01,2.00e-02,
8.284000e-01,4.00e-02,
8.288000e-01,0.00e+00,
8.292000e-01,2.00e-02,
8.296000e-01,-2.00e-02,
8.300000e-01,0.00e+00,
8.304000e-01,-4.00e-02,
8.308000e-01,-2.00e-02,
8.312000e-01,-6.00e-02,
8.316000e-01,-4.00e-02,
8.320000e-01,-6.00e-02,
8.324000e-01,-4.00e-02,
8.328000e-01,-8.00e-02,
8.332000e-01,-6.00e-02,
8.336000e-01,-1.00e-01,
8.340000e-01,-6.00e-02,
8.344000e-01,-1.20e-01,
8.348000e-01,-8.00e-02,
8.352000e-01,-1.00e-01,
8.356000e-01,-1.20e-01,
8.360000e-01,-1.00e-01,
8.364000e-01,-1.40e-01,
8.368000e-01,-1.00e-01,
8.372000e-01,-1.00e-01,
8.376000e-01,-1.40e-01,
8.380000e-01,-1.20e-01,
8.384000e-01,-1.40e-01,
8.388000e-01,-1.20e-01,
8.392000e-01,-1.60e-01,
8.396000e-01,-1.20e-01,
8.400000e-01,-1.60e-01,
8.404000e-01,-1.20e-01,
8.408000e-01,-1.60e-01,
8.412000e-01,-1.40e-01,
8.416000e-01,-1.60e-01,
8.420000e-01,-1.40e-01,
8.424000e-01,-1.60e-01,
8.428000e-01,-1.40e-01,
8.432000e-01,-1.60e-01,
8.436000e-01,-1.20e-01,
8.440000e-01,-1.60e-01,
8.444000e-01,-1.20e-01,
8.448000e-01,-1.40e-01,
8.452000e-01,-1.00e-01,
8.456000e-01,-1.40e-01,
8.460000e-01,-1.40e-01,
8.464000e-01,-1.00e-01,
8.468000e-01,-8.00e-02,
8.472000e-01,-1.20e-01,
8.476000e-01,-1.20e-01,
8.480000e-01,-6.00e-02,
8.484000e-01,-6.00e-02,
8.488000e-01,-1.00e-01,
8.492000e-01,-8.00e-02,
8.496000e-01,-8.00e-02,
8.500000e-01,-4.00e-02,
8.504000e-01,-2.00e-02,
8.508000e-01,-6.00e-02,
8.512000e-01,0.00e+00,
8.516000e-01,-4.00e-02,
8.520000e-01,2.00e-02,
8.524000e-01,2.00e-02,
8.528000e-01,-2.00e-02,
8.532000e-01,0.00e+00,
8.536000e-01,4.00e-02,
8.540000e-01,2.00e-02,
8.544000e-01,2.00e-02,
8.548000e-01,6.00e-02,
8.552000e-01,4.00e-02,
8.556000e-01,8.00e-02,
8.560000e-01,6.00e-02,
8.564000e-01,1.00e-01,
8.568000e-01,8.00e-02,
8.572000e-01,1.40e-01,
8.576000e-01,1.00e-01,
8.580000e-01,1.60e-01,
8.584000e-01,1.20e-01,
8.588000e-01,1.80e-01,
8.592000e-01,1.40e-01,
8.596000e-01,2.20e-01,
8.600000e-01,2.20e-01,
8.604000e-01,1.80e-01,
8.608000e-01,2.00e-01,
8.612000e-01,2.60e-01,
8.616000e-01,2.20e-01,
8.620000e-01,2.80e-01,
8.624000e-01,2.60e-01,
8.628000e-01,3.00e-01,
8.632000e-01,3.20e-01,
8.636000e-01,2.80e-01,
8.640000e-01,3.60e-01,
8.644000e-01,3.20e-01,
8.648000e-01,3.80e-01,
8.652000e-01,3.40e-01,
8.656000e-01,3.60e-01,
8.660000e-01,4.20e-01,
8.664000e-01,4.20e-01,
8.668000e-01,3.80e-01,
8.672000e-01,4.20e-01,
8.676000e-01,4.60e-01,
8.680000e-01,4.80e-01,
8.684000e-01,4.40e-01,
8.688000e-01,4.60e-01,
8.692000e-01,5.00e-01,
8.696000e-01,5.20e-01,
8.700000e-01,5.20e-01,
8.704000e-01,4.80e-01,
8.708000e-01,5.00e-01,
8.712000e-01,5.60e-01,
8.716000e-01,5.20e-01,
8.720000e-01,5.60e-01,
8.724000e-01,5.80e-01,
8.728000e-01,5.80e-01,
8.732000e-01,5.40e-01,
8.736000e-01,6.00e-01,
8.740000e-01,5.60e-01,
8.744000e-01,6.00e-01,
8.748000e-01,5.60e-01,
8.752000e-01,6.20e-01,
8.756000e-01,6.20e-01,
8.760000e-01,5.80e-01,
8.764000e-01,6.20e-01,
8.768000e-01,5.80e-01,
8.772000e-01,6.40e-01,
8.776000e-01,6.00e-01,
8.780000e-01,6.40e-01,
8.784000e-01,6.20e-01,
8.788000e-01,6.40e-01,
8.792000e-01,6.20e-01,
8.796000e-01,6.20e-01,
8.800000e-01,6.60e-01,
8.804000e-01,6.60e-01,
8.808000e-01,6.20e-01,
8.812000e-01,6.60e-01,
8.816000e-01,6.20e-01,
8.820000e-01,6.60e-01,
8.824000e-01,6.40e-01,
8.828000e-01,6.60e-01,
8.832000e-01,6.60e-01,
8.836000e-01,6.20e-01,
8.840000e-01,6.60e-01,
8.844000e-01,6.40e-01,
8.848000e-01,6.60e-01,
8.852000e-01,6.60e-01,
8.856000e-01,6.40e-01,
8.860000e-01,6.60e-01,
8.864000e-01,6.20e-01,
8.868000e-01,6.60e-01,
8.872000e-01,6.20e-01,
8.876000e-01,6.60e-01,
8.880000e-01,6.20e-01,
8.884000e-01,6.60e-01,
8.888000e-01,6.20e-01,
8.892000e-01,6.40e-01,
8.896000e-01,6.40e-01,
8.900000e-01,6.20e-01,
8.904000e-01,6.40e-01,
8.908000e-01,6.00e-01,
8.912000e-01,6.40e-01,
8.916000e-01,6.00e-01,
8.920000e-01,6.20e-01,
8.924000e-01,6.00e-01,
8.928000e-01,6.20e-01,
8.932000e-01,5.80e-01,
8.936000e-01,6.00e-01,
8.940000e-01,5.80e-01,
8.944000e-01,6.00e-01,
8.948000e-01,5.60e-01,
8.952000e-01,5.80e-01,
8.956000e-01,5.80e-01,
8.960000e-01,5.40e-01,
8.964000e-01,5.60e-01,
8.968000e-01,5.40e-01,
8.972000e-01,5.60e-01,
8.976000e-01,5.40e-01,
8.980000e-01,5.00e-01,
8.984000e-01,5.40e-01,
8.988000e-01,4.80e-01,
8.992000e-01,5.20e-01,
8.996000e-01,4.60e-01,
9.000000e-01,5.00e-01,
9.004000e-01,4.40e-01,
9.008000e-01,4.60e-01,
9.012000e-01,4.20e-01,
9.016000e-01,4.40e-01,
9.020000e-01,4.00e-01,
9.024000e-01,4.20e-01,
9.028000e-01,3.80e-01,
9.032000e-01,4.00e-01,
9.036000e-01,3.60e-01,
9.040000e-01,3.80e-01,
9.044000e-01,3.20e-01,
9.048000e-01,3.40e-01,
9.052000e-01,3.00e-01,
9.056000e-01,3.20e-01,
9.060000e-01,2.80e-01,
9.064000e-01,3.00e-01,
9.068000e-01,2.60e-01,
9.072000e-01,2.60e-01,
9.076000e-01,2.20e-01,
9.080000e-01,2.40e-01,
9.084000e-01,2.00e-01,
9.088000e-01,2.20e-01,
9.092000e-01,1.80e-01,
9.096000e-01,2.00e-01,
9.100000e-01,1.60e-01,
9.104000e-01,1.80e-01,
9.108000e-01,1.40e-01,
9.112000e-01,1.60e-01,
9.116000e-01,1.20e-01,
9.120000e-01,1.40e-01,
9.124000e-01,1.00e-01,
9.128000e-01,1.20e-01,
9.132000e-01,6.00e-02,
9.136000e-01,8.00e-02,
9.140000e-01,6.00e-02,
9.144000e-01,6.00e-02,
9.148000e-01,2.00e-02,
9.152000e-01,4.00e-02,
9.156000e-01,4.00e-02,
9.160000e-01,0.00e+00,
9.164000e-01,2.00e-02,
9.168000e-01,-2.00e-02,
9.172000e-01,0.00e+00,
9.176000e-01,-2.00e-02,
9.180000e-01,-6.00e-02,
9.184000e-01,-4.00e-02,
9.188000e-01,-8.00e-02,
9.192000e-01,-6.00e-02,
9.196000e-01,-1.00e-01,
9.200000e-01,-8.00e-02,
9.204000e-01,-1.20e-01,
9.208000e-01,-1.00e-01,
9.212000e-01,-1.40e-01,
9.216000e-01,-1.20e-01,
9.220000e-01,-1.60e-01,
9.224000e-01,-1.20e-01,
9.228000e-01,-1.60e-01,
9.232000e-01,-1.40e-01,
9.236000e-01,-1.80e-01,
9.240000e-01,-1.60e-01,
9.244000e-01,-2.00e-01,
9.248000e-01,-1.60e-01,
9.252000e-01,-1.60e-01,
9.256000e-01,-2.00e-01,
9.260000e-01,-1.80e-01,
9.264000e-01,-2.00e-01,
9.268000e-01,-1.80e-01,
9.272000e-01,-2.20e-01,
9.276000e-01,-1.80e-01,
9.280000e-01,-1.80e-01,
9.284000e-01,-2.20e-01,
9.288000e-01,-1.80e-01,
9.292000e-01,-2.20e-01,
9.296000e-01,-1.80e-01,
9.300000e-01,-1.80e-01,
9.304000e-01,-2.00e-01,
9.308000e-01,-1.60e-01,
9.312000e-01,-2.00e-01,
9.316000e-01,-1.60e-01,
9.320000e-01,-2.00e-01,
9.324000e-01,-1.60e-01,
9.328000e-01,-1.40e-01,
9.332000e-01,-1.80e-01,
9.336000e-01,-1.40e-01,
9.340000e-01,-1.80e-01,
9.344000e-01,-1.20e-01,
9.348000e-01,-1.60e-01,
9.352000e-01,-1.00e-01,
9.356000e-01,-1.40e-01,
9.360000e-01,-8.00e-02,
9.364000e-01,-1.20e-01,
9.368000e-01,-8.00e-02,
9.372000e-01,-6.00e-02,
9.376000e-01,-1.00e-01,
9.380000e-01,-6.00e-02,
9.384000e-01,-1.00e-01,
9.388000e-01,-8.00e-02,
9.392000e-01,-4.00e-02,
9.396000e-01,-6.00e-02,
9.400000e-01,-2.00e-02,
9.404000e-01,0.00e+00,
9.408000e-01,-4.00e-02,
9.412000e-01,2.00e-02,
9.416000e-01,-2.00e-02,
9.420000e-01,4.00e-02,
9.424000e-01,0.00e+00,
9.428000e-01,2.00e-02,
9.432000e-01,2.00e-02,
9.436000e-01,6.00e-02,
9.440000e-01,4.00e-02,
9.444000e-01,8.00e-02,
9.448000e-01,6.00e-02,
9.452000e-01,1.20e-01,
9.456000e-01,8.00e-02,
9.460000e-01,1.40e-01,
9.464000e-01,1.00e-01,
9.468000e-01,1.20e-01,
9.472000e-01,1.80e-01,
9.476000e-01,2.00e-01,
9.480000e-01,1.60e-01,
9.484000e-01,2.20e-01,
9.488000e-01,1.80e-01,
9.492000e-01,2.20e-01,
9.496000e-01,2.20e-01,
9.500000e-01,2.80e-01,
9.504000e-01,2.60e-01,
9.508000e-01,3.00e-01,
9.512000e-01,2.80e-01,
9.516000e-01,3.20e-01,
9.520000e-01,3.00e-01,
9.524000e-01,3.20e-01,
9.528000e-01,3.80e-01,
9.532000e-01,4.00e-01,
9.536000e-01,3.60e-01,
9.540000e-01,3.80e-01,
9.544000e-01,4.20e-01,
9.548000e-01,4.60e-01,
